itemCode,descriptionEng,descriptionChi,unit,packageUnit,unitPrice,cost
8365721,HERNIDEX HD-690BE ERASABLE PEN BLK,Hernidex 好而得 按掣式擦得甩原子筆 0.5毫米 黑色,EA,1,11.2,
8365732,PENTEL BLP75 ENERGEL GEL PEN RED,Pentel Energel 按掣啫喱筆 0.5毫米 紅色,EA,1,11.9,
8365798,TOMBOW TBENDC MONO DUST CATCH ERASER,Tombow 蜻蜓牌 Mono Dust Catch 黏屑擦膠,EA,1,9.4,
8365812,BX10 MUNGYO CHALK STICKS ASSTD COL,MUNGYO 彩色無塵粉筆 - 10支裝,EA,1,7.4,
8365823,BX10 MUNGYO CHALK STICK WHITE,MUNGYO 白色無塵粉筆 - 10支裝,EA,1,5.1,
8366779,DOUBLE A PROFESSIONAL WRITING PAD A4,Double A Professional 單行簿 混色 A4,EA,1,11.7,
8366781,DOUBLE A PROFESSIONAL SPRING N/BK B5,Double A Professional 鐵圈筆記簿 混色 B5,EA,1,16.5,
8366792,DOUBLE A PROFESSIONAL SPRING N/BK A5,Double A Professional 鐵圈筆記簿 混色 A5,EA,1,13.6,
8382707,SENNHEISER CSTD08 CABLE,EPOS | SENNHEISER CSTD08 耳機駁線,EA,1,192,
8384167,SLIPPERY FLOOR CONE W/BOARD 1170X320X320,直立式小心地滑告示牌,EA,1,160,
8384178,TRAFFIC CONE W/REFLECTIVE 750MM 3.85KG,交通雪糕筒,EA,1,93.4,
8384189,"3M SAFETYWALK GP SW630 TAPE 2""X60' YLLW",3M 安全防滑貼 51mm x 18.3m 黃色,EA,1,572,
8384191,REFLECTIVE MESH VEST KT-WT2KM SIZE M,反光背心 中碼,EA,1,56.3,
8384214,"SIGN E116 ELECTRICAL HAZARD 3.5""X4""",電力危險標示貼紙,EA,1,12.1,
8384225,SIGN R50 MEN TOILET 100X125MM,男界標示貼紙,EA,1,10.7,
8384236,SIGN R51 LADIES TOILET 100X125MM,女界標示貼紙,EA,1,10.7,
8384247,SIGN R52 DIABLE TOILET 100X125MM,Disable 標示貼紙,EA,1,10.7,
8384258,"SIGN R66 NO SMOKING 3""X4""",嚴禁吸煙標示貼紙,EA,1,10.7,
8384269,"SIGNF224 FIRE EXTINGUISHER 4.5""X6""",滅火筒標示貼紙,EA,1,15.9,
8384271,"SIGN F301 EXIT LEFT ARROW 6""X18""",出路標示貼紙 (向左),EA,1,21.4,
8384282,"SIGN F305 EXIT RIGHT ARROW 6""X18""",出路標示貼紙 (向右),EA,1,21.4,
8384293,"SIGN F304 EXIT STRAIGHT 6""18""",出路標示貼紙 (向前),EA,1,25.5,
8384305,SIGN R18 NO SMOKING 85X175MM,請勿吸煙標示貼紙,EA,1,16,
8384316,SIGN R19 STAFF ONLY 85X175MM,職員專用標示貼紙,EA,1,19.4,
8384327,SIGN R23 SLIPPERY FLOOR 85X175MM,小心地滑標示貼紙,EA,1,16,
8384338,STAINLESS STEEL CONTROL POST W/STRAP RD,不銹鋼排隊繩,EA,1,440,
8384998,3M SAFETYWALK GP SW610 TAPE 2'X60' BLACK,3M 安全防滑貼 51mm x 18.3m 黑色,EA,1,398,
8385002,STAINLESS STEEL NOTICE STAND A4 SIZE 48',A4 座地不銹鋼告示架,EA,1,467,
8393999,LYRECO PAL STRETCH FILM 450X250YD 3 CLR,透明綑箱拉膜 450毫米 x 250碼 - 3吋卷芯,EA,1,51.3,
8394003,SPONGE DAMPENER FW-70 ASSORTED COLOR,水泡盅 FW-70,EA,1,23.4,
8396671,BX30 CANCARE ALCOHOL WIPES,Cancare 加護 消毒酒精濕紙巾 - 30片裝,EA,1,39.9,
8414355,"HSM SECURIO C14 3,9MM",HSM SECURIO C14 碎條碎紙機,EA,1,2533,
8414366,HSM SECURIO C14 4X25MM,HSM SECURIO C14 碎粒碎紙機,EA,1,2880,
8438368,BROTHER TN-2380 TONER BLK,Brother TN-2380 鐳射碳粉盒 黑色,EA,1,588,
8505202,CANCARE FIRST AID BOX REFILL FOR 50-100P,Cancare 加護 安全藥箱補充裝 - 50-100人適用,EA,1,314,
8505213,CANCARE FIRST AID SCISSORS,Cancare 加護 急救箱剪刀,EA,1,8,
8505224,CANCARE CREPEBAND 75MMX5.5M,Cancare 加護 彈性繃帶 75毫米 x 5.5米,EA,1,9.6,
8505235,CANCARE CREPEBAND 50MMX5.5M,Cancare 加護 彈性繃帶 50毫米 x 5.5米,EA,1,7.3,
8505246,PK80 CANCARE COTTON BALL 40G,Cancare 加護 脫脂藥棉 40克,EA,1,8.9,
8505257,PK12 CANCARE SAFETY PINS,Cancare 加護 安全扣針 - 12個,EA,1,13,
8505268,CANCARE FIRST AID EMPTY CABINET,Cancare 加護 安全藥箱,EA,1,94.5,
8505279,PK5 CANCARE STERILE GAUZEPAD 2X2 INCH,Cancare 加護 消毒紗墊 2吋 x 2吋 - 5片裝,EA,1,6.9,
8505281,PK5 CANCARE STERILE GAUZEPAD 3X3 INCH,Cancare 加護 消毒紗墊 3吋 x 3吋 - 5片裝,EA,1,9.2,
8505292,PK5 CANCARE STERILE GAUZEPAD 4X4 INCH,Cancare 加護 消毒紗墊 4吋 x 4吋 - 5片裝,EA,1,12.3,
8505304,CANCARE ZINC OXIDE PLASTER 1 INCH X5.5YD,Cancare 加護 氧化鋅膠布 1吋 x 5.5碼,EA,1,16.1,
8528063,BX24 CANCARE TRANSPLASTER ASSORTED,Cancare 加護 護理膠布組合 - 24片裝,EA,1,12.8,
8534188,PACK TAPE PP 48MMX40YD 45MI CLR,Rocket 透明封箱膠紙 2吋 x 40碼,EA,1,3.9,
8534202,PACK TAPE PP 60MMX40YD 45MI CLR,Rocket 透明封箱膠紙 2.5吋 x 40碼,EA,1,5.2,
8534213,PACK TAPE PP 72MMX40YD 45MI CLR,Rocket 透明封箱膠紙 3吋 x 40碼,EA,1,6,
8534224,LYRECO PAL STRETCH FILM 450X124YD 2 CLR,透明綑箱拉膜 450毫米 x 124碼 - 2吋卷芯,EA,1,31.5,
8571528,VINDA VSC4641 JUMBO TOILET PAPER ROLL,Vinda 維達 2層 大卷衛生紙,EA,1,19.5,
8591881,WUJI H/COVER NOTEBOOK A5 RULED 120SH,MNI 鐵圈硬咭面環保筆記簿 啡色 A5 - 每本120張紙,EA,1,18.8,
8802516,PK24 VOLVIC NATURAL MINERAL WATER 50CL,Volvic 法國富維克 天然礦泉水500亳升 - 24支裝,EA,1,222,
8805174,PK20 EVIAN WATER GLASS BOTTLES 33CL,Evian 依雲 玻璃樽裝 礦泉水330毫升 - 20支裝,EA,1,258,
8840459,PK18 ENERGIZER ULTRA PLUS AAA/LR03 BATT,Energizer 勁量 鹼性電池 AAA - 18粒裝,EA,1,63.9,
8925533,STAEDTLER 4272 CLIP CLIC B/PEN FINE BLK,STAEDTLER 施德樓 按掣原子筆 0.5毫米 黑色,EA,1,2,
8925544,STAEDTLER 4272 CLIP CLIC B/PEN FINE BLUE,STAEDTLER 施德樓 按掣原子筆 0.5毫米 藍色,EA,1,2,
8925577,STAEDTLER 4272 CLIP CLIC B/PEN FINE RED,STAEDTLER 施德樓 按掣原子筆 0.5毫米 紅色,EA,1,2,
9028893,PK8 GARDEN 1460 SISISIC CHEESE TRAY PACK,Garden 嘉頓 時時食芝士味 - 8包裝,EA,1,29,
9028916,PK8 GARDEN 1468 SISISIC ASSTD TRAY PACK,Garden 嘉頓 時時食什錦味 - 8包裝,EA,1,29,
9041001,SCOTCH TITANIUM BLADE REFILL TYPE S,Scotch 思高牌 S型 鈦合金塗層刀片 - 5片裝,EA,1,28.6,
9079318,CANON CRG-337 LASER CARTRIDGE BLACK,Canon 佳能 337 鐳射碳粉盒 黑色,EA,1,625.6,
9082979,PAIR MAPA ULTRANITRIL UNIT 492 GLOVE 9,MAPA Ultranitril 492 丁腈手套 大碼,EA,1,14.8,
9082981,PAIR MAPA ULTRANITRIL UNIT 492 GLOVE 7,MAPA Ultranitril 492 丁腈手套 細碼,EA,1,14.8,
9082992,PAIR MAPA ULTRANITRIL UNIT 492 GLOVE 8,MAPA Ultranitril 492 丁腈手套 中碼,EA,1,14.8,
9086302,PK3PILOT LFBTRF-30EF RFL FRIXION 0.5 ASS,PILOT 百樂牌 FriXion Ball 筆芯 0.5毫米 紅藍黑-3支裝,EA,1,27.3,
9091377,LYRECO LAS CART COMP HP CF281A,Lyreco HP CF281A 代用環保鐳射碳粉盒 黑色,EA,1,787,
9093192,UNIBALL AIR UBA-188M ROLLERBALL BLACK,三菱 UBA-188M AIR 走珠筆 黑色,EA,1,15.1,
9093204,UNIBALL AIR UBA-188M ROLLERBALL BLUE,三菱 UBA-188M AIR 走珠筆 藍色,EA,1,15.1,
9093261,PENTEL MW85 W/BOARD MARKER B/TIP GREEN,Pentel MW85 白板筆 綠色,EA,1,7.4,
9098484,HP CF217A LAS CART BLK,HP CF217A (17A) 鐳射碳粉盒 黑色,EA,1,645,
9098529,HP CF230A LAS CART BLK,HP CF230A (30A) 鐳射碳粉盒 黑色,EA,1,655,
9098531,HP CF230X LAS CART BLK,HP CF230X (30X) 鐳射碳粉盒 黑色,EA,1,992.8,
9098597,PILOT SCA 100 PERMANENT MARKER B/TIP BLK,PILOT 百樂牌 SCA 100 箱頭筆 黑色,EA,1,5.7,
9098609,PILOT SCA 100 PERMANENT MARKER B/TIP BLU,PILOT 百樂牌 SCA 100 箱頭筆 藍色,EA,1,5.7,
9098611,PILOT SCA 100 PERMANENT MARKER B/TIP RED,PILOT 百樂牌 SCA 100 箱頭筆 紅色,EA,1,5.7,
9098644,PILOT SCA 400 PERMANENT MARKER C/TIP BLK,PILOT 百樂牌 SCA 400 箱頭筆 黑色,EA,1,5.7,
9098655,PILOT SCA 400 PERMANENT MARKER C/TIP BLU,PILOT 百樂牌 SCA 400 箱頭筆 藍色,EA,1,5.7,
9098666,PILOT SCA 400 PERMANENT MARKER C/TIP RED,PILOT 百樂牌 SCA 400 箱頭筆 紅色,EA,1,5.7,
9129551,FELLOWES CALIBRE LAMINATING MACHINE A3,Fellowes Calibre A3 過膠機,EA,1,1554,
9130475,FELLOWES LOTUS SIT-STAND WORKSTATION BLK,Fellowes Lotus Sit-Stand 升降工作檯 黑色,EA,1,3678,
9292634,BX8 STAEDTLER 351 W/BOARD MARKER B/TIP,STAEDTLER 施德樓 Lumocolor 351 防乾白板筆 - 8色套裝,EA,1,84.7,
9292975,AIRWICK LAVENDER DAYS GADGET 175ML,Airwick 喜詩 自動噴霧機連補充裝 香甜薰衣草,EA,1,183.6,
9293023,PK6 TAO TI MANDARIN LEMON 250ML,Tao Ti 道地 百果園 柑桔檸檬果汁飲品 (濃版) 250毫升 - 6包裝,EA,1,15.9,
9294983,BROTHER QL-800 LABEL PRINTER,Brother QL800 多功能電腦標籤機,EA,1,1507.5,
9319945,CANON CRG-326 LAS CART BLK,Canon 佳能 326 鐳射碳粉盒 黑色,EA,1,644.8,
9336636,PK250 VINDA M-FOLD PAPER TOWEL 230X222MM,Vinda 維達 M字摺抹手紙 - 250張裝,EA,1,14.9,
9341383,BX100 CANCARE EXAM GLOVES POWDER-FREE M,Cancare 加護 無粉醫用手套中碼 - 100隻裝,EA,1,113,
9341394,BX100 CANCARE EXAM GLOVES POWDER-FREE L,Cancare 加護 無粉醫用手套大碼 - 100隻裝,EA,1,113,
9341406,CANCARE FIRST AID BOX FOR 10-49PPL,Cancare 加護 安全藥箱 - 供10至49人使用,EA,1,236,
9341417,CANCARE FIRST AID BOX FOR 50-100PPL,Cancare 加護安全藥箱 (供50至100人使用),EA,1,428.3,
9341428,CANCARE WOUND CARE KIT,Cancare 加護 傷口護理包,EA,1,76.9,
9353635,HP63 F6U62A I/JET BLK,HP F6U62AA (63) 墨水盒 黑色,EA,1,189,
9353646,HP63 F6U61A I/JET CART TRI COLOUR,HP F6U61AA (63) 墨水盒 彩色,EA,1,254,
9353657,HP 63XL F6U64A I/JET BLK,HP F6U64AA (63XL) 墨水盒 黑色,EA,1,418,
9353668,HP 63XL F6U63A I/JET CART HY TRI COLOUR,HP F6U63AA (63XL) 墨水盒 彩色,EA,1,459,
9366845,SANDISK EXTREME 500 PORTABLE SSD 480GB,SanDisk E30 Extreme 可攜式 SSD 480GB,EA,1,932.3,
9366878,SANDISK IXPAND FLASH DRIVE 3.1 64GB,SanDisk iXpand iPhone 專用隨身碟 64GB,EA,1,187,
9366889,SANDISK IXPAND FLASH DRIVE 3.1 128GB,SanDisk iXpand iPhone 專用隨身碟 128GB,EA,1,253,
9398834,BROTHER PT-P900WC LABELPRINTER,Brother PTP900W 多功能電腦標籤機,EA,1,2747,
9419757,PK2DURABLE4841-23 DURAFRAME SUN A4 SILV,Durable Duraframe SUN 自動黏貼磁石框 A4 銀色 - 每包2個,EA,1,345,
9421994,CARL DC210N A4 HEAVY DUTY TRIMMER,CARL DC210N A4 重型鎅紙機,EA,1,912.9,
9422007,CARL DC230N A3 HEAVY DUTY TRIMMER,CARL DC230N A3 重型鎅紙機,EA,1,1383.2,
9422519,MAX DP 200 HEAVY DUTY PUNCH 200 SHT,MAX 美克司 DP-200 強力省力打孔機,EA,1,1800,
9423125,DA GLUE STICK 8G,Double A 漿糊筆 8克,EA,1,3.5,
9423136,DA GLUE STICK 21G,Double A 漿糊筆 21克,EA,1,6,
9423171,"PK20 ENV W/WINDOW 4X9"" WH",直向白色自粘貼信封連窗9 x 4吋 - 每包20個,EA,1,5.7,
9423364,GLOBE F511 DIGITAL SCALE GREY,地球牌 F511 電子磅 (1g-5kg),EA,1,211.5,
9423375,GLOBE DCS 330 ELECTRONIC SCALE,地球牌 DCS-330 電子磅 (100g-30kg),EA,1,892.5,
9426089,PK5 BANTEX PP EXPAND POCKET FLAP 0.22 A4,Bantex 辦得事 PP A4有蓋風琴袋 - 5個裝,EA,1,42.6,
9426091,PK5 BANTEX PVC EXPANDPOCKET 0.13 A4,Bantex 辦得事 PVC A4風琴袋 - 5個裝,EA,1,42.6,
9426103,BX100 M&A WO-4 DOUBLE WIRE 3:1 6.4MM WH,M&A 釘裝雙鐵圈 白色 直徑: 6.4毫米 - 每盒100條,EA,1,206.5,
9426114,BX100 M&A WO-5 DOUBLE WIRE 3:1 8MM WH,M&A 釘裝雙鐵圈 白色 直徑: 8毫米 - 每盒100條,EA,1,254.1,
9426125,BX100 M&A WO-6 DOUBLE WIRE 3:1 9.5MM WH,M&A 釘裝雙鐵圈 白色 直徑: 9.5毫米 - 每盒100條,EA,1,293.3,
9426147,FELLOWES GALAXY E-WIRE BINDING MACHINE,Fellowes Galaxy E-Wire 銀河電動鐵圈釘裝機,EA,1,5867,
9426158,BX100 PVC REPORT COVER A3 0.3MM,透明封面膠片 A3 0.3毫米 - 每盒100張,EA,1,267.9,
9426295,BANTEX 6259 JAN-DEC MYLAR INDEX A4,Bantex 辦得事 A4 索引分類 Jan-Dec,EA,1,24.2,
9426329,MORTARBOARD EXPANDABLE 1-31 PAPER WALLET,F4 風琴紙質文件袋 1-31(31格),EA,1,108,
9426331,MORTARBOARD EXPANDABLE A-Z PAPER WALLET,F4 風琴紙質文件袋 A-Z (21格),EA,1,105.5,
9430745,TARGUS ASF125W9 PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF125W9,EA,1,304,
9430767,TARGUS ASF19 PRIVACY FILTER,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF19,EA,1,507,
9430778,TARGUS ASF19W PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF19W,EA,1,583,
9430789,TARGUS ASF215W9 PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF215W9,EA,1,760,
9430803,TARGUS ASF23W9 PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF23W9,EA,1,799,
9430814,TARGUS ASF24W PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF24W,EA,1,824,
9430836,TARGUS ASF27W9 PRIVACY FILTER WIDE,Targus 專業防窺保護片 (適合手提電腦及顯示器) ASF27W9,EA,1,1065,
9430871,PK6 BLUELOUNGE CABLE DROP WH,BlueLounge 多功能電線固定夾 (6件裝),EA,1,70.5,
9430882,PK9 BLUELOUNGE CABLE DROP MINI WH,BlueLounge 多功能電線固定夾 (9件裝),EA,1,70.5,
9430893,XRANGER ANTI BLUE RAY GLASSES,Xranger 抗藍光眼鏡,EA,1,52,
9430938,LOGITECH MK345 WIRELESS COMBO BK,Logitech 羅技 MK345 無線滑鼠鍵盤組合 (CHI),EA,1,276,
9430951,TARGUS TBB565 INTELLECT 15' BACKPACK BK,"Targus Intellect 輕巧型抗水背囊 15""",EA,1,175,
9430995,TARGUS APS10 SURGE PRO 4X13A W/USBX2 BK,Targus 四位防雷拖板連兩個智能USB插頭,EA,1,229,
9431008,TARGUS APS11 SURGE PRO 6X13A W/USBX4 BK,Targus 六位防雷拖板連四個智能USB插頭,EA,1,348.3,
9431019,TARGUS AMW620 BLUETRACE W/LESS MOUSE BLK,Targus AMW620 無線光學滑鼠 黑色,EA,1,120,
9436847,PHILIPS 18W/33 FLUO LAMP 2FT 4100K,飛利蒲 標準節能光管18W/33 2尺 柔白,EA,1,15,
9436869,PHILIPS 18W/54 FLUO LAMP 2FT 6200K,飛利蒲 標準節能光管18W/54 2尺 冷白光,EA,1,15,
9436871,PHILIPS 36W/33 FLUO LAMP 4FT 4100K,飛利蒲 標準節能光管36W/33 4尺 柔白,EA,1,15,
9436882,PHILIPS 36W/54 FLUO LAMP 4FT 6200K,飛利蒲 標準節能光管36W/54 4尺 冷日光,EA,1,15,
9436905,HF STEEL 3 DRAWER FB-110B W450XD635,三斗鋼文件櫃(灰色) 高102 x 闊45.8 x 深63.5厘米,EA,1,2049,
9436916,HF STEEL 2 DRAWER FB-110C W450XD635,兩斗鋼文件櫃(灰色) 高71.8 x 闊45.8 x 深63.5厘米,EA,1,1783,
9436938,3M 388 NOMAD MAT W/O EDGE 60X90 RED,3M 朗美 刮塵無壓邊地墊 紅色 60 x 90厘米,EA,1,282.8,
9436984,PK50 6OZ HOT PAPER CUP 60OZ WH,白紙杯 6安士 - 50個裝,EA,1,20.1,
9437019,MENTO MINT PILLOW BULK 2500G,Mentos 萬樂珠 獨立包裝薄荷味 2500克,EA,1,304.5,
9437021,MENTO FRUIT PILLOW BULK 2500G,Mentos 萬樂珠 獨立包裝雜果味 2500克,EA,1,304.5,
9437123,BX25 LUK YU TEABAG IRON BUDDAH,Luk Yu 陸羽 鐡觀音茶包 - 25包裝,EA,1,17.8,
9437134,BX25 LUK YU TEABAG JASMINE,Luk Yu 陸羽 茉莉香片茶包 - 25包裝,EA,1,17.8,
9437145,BX25 LUK YU TEABAG PU ERH,Luk Yu 陸羽 普洱茶包 - 25包裝,EA,1,17.8,
9437156,NISSIN CUP NOODLE PORK CHOWDER 75G,NISSIN 日清 合味道杯麵雜錦味75克,EA,1,9.4,
9437167,EDO WHEAT PASTRY 144G,EDO 江戶 麥纖千層酥 144克,EA,1,15.9,
9437178,EDO PACK ALMOND PASTRY 144G,EDO 江戶 杏仁千層酥 144克,EA,1,15.9,
9437214,ATH CLOUDY GREEN TEA 500ML,淳。茶舍 雲抹™日式綠茶飲料(無糖) 500毫升 - 4支裝,BOX,4,8.7,
9437225,ATH YINHAO JASMINE GREEN TEA 500ML,淳。茶舍 銀毫苿莉綠茶飲料(無糖) 500毫升 - 4支裝,BOX,4,8.7,
9437236,ATH DAHONGPAO TEA 500ML,淳。茶舍 大紅袍烏龍茶飲料(無糖) 500毫升 - 4支裝,BOX,4,8.7,
9437271,CALBEE POTATO CHIPS BBQ 55G,Calbee 卡樂B 燒烤味薯片55克,EA,1,14.5,
9437282,CALBEE PRAWN CRACKER-ORIGINAL 40G,Calbee 卡樂B 蝦條原味40克,EA,1,7.8,
9437429,PK6 PAUL'S SKIM MILK 250ML,Pauls 保利 脫脂牛奶 250毫升 - 6包裝,EA,1,51.8,
9437431,PK6 PAUL'S UHT FULL CREAM MILK 250ML,Pauls 保利 純牛奶 250毫升 - 6包裝,EA,1,51.8,
9437442,PK24 BONAQUA MINERALIZED WATER 770ML,Bonaqua 飛雪 膠樽裝 礦物質飲品 770毫升 - 24支裝,EA,1,79,
9437497,LANGNESE BEE EASY WILDFLOWER HONEY 250G,Langnese 蘭絲 蜂蜜方便裝250克,EA,1,43.5,
9437509,PK9 BONNE MAMAN BISCUIT RASPBERRY 15G,Bonne Maman 紅莓餡餅 15克 - 9包裝,EA,1,24.8,
9437511,PK9 BONNE MAMAN BISCUIT LEMON 14G,Bonne Maman 檸檬餡餅 14克 - 9包裝,EA,1,23.1,
9437522,PK100 PLASTIC LIDS FOR 8OZ CUP J508R/HB8,杯蓋 (適用於8安士膠杯) - 100個裝,EA,1,20.7,
9437555,TAO TI SUPREME META TEA 500ML,Tao Ti 道地 極品解茶 無糖 500毫升 - 4 支裝,BOX,4,8.9,
9437566,TAO TI SUPREME OOLONG TEA 500ML,Tao Ti 道地 極品烏龍茶 無糖 500毫升 - 4 支裝,BOX,4,8.9,
9437599,CALBEE CURRY POTATO CHIP 55G,Calbee 卡樂B 咖喱味薯片55克,EA,1,14.5,
9437613,CALBEE HOT & SPICY POTATO CHIP 55G,Calbee 卡樂B 熱浪薯片55克,EA,1,14.5,
9437635,PK6 TAO TI GRAPE KYOHO JUICE  250ML,Tao Ti 道地 百果園巨峰提子250毫升 - 6包裝,EA,1,15.9,
9437681,PK24 MEKO PURE COCONUT WATER 310ML,Meko 美果 100%純椰青水 310毫升 - 24罐裝,EA,1,251,
9437715,BIG TOILET PUMP,廁所泵,EA,1,15.6,
9437726,TOILET BRUSH,廁所刷,EA,1,8.5,
9437828,GOODLIFE B202WGG M-FOLD DISPENSER,GOODLIFE 生活好 仿搪瓷3摺式抹手紙架,EA,1,80.4,
9437863,FINISH DISH WASHING POWDER 1KG LEMON,Finish 亮碟 洗碗機用強效檸檬味洗滌粉 1公斤,EA,1,130,
9437874,BIOKILL UNIVERSAL INSECTICIDE 500ML,Biokill 保而剋 滅蟲劑 500毫升,EA,1,62.9,
9437921,PK80 VIRJOY FACIAL TISSUE CUBE WHITE,Virjoy 唯潔雅 2層白色立方盒裝紙巾 - 80張裝,EA,1,4.5,
9437932,PK250 SEE U M-FOLD PAPER FSC,See-U M字摺原木漿抹手紙 - 250張裝,EA,1,15.5,
9437943,PK10 VIRJOY BATHROOM TISSUE 3PLY GREY,Virjoy 唯潔雅 3層衛生紙卷(灰色) - 10卷裝,EA,1,25.9,
9437954,PK10 VIRJOY BATHROOM TISSUE 3PLY YELLOW,Virjoy 唯潔雅 3層衛生紙卷(黃色) - 10卷裝,EA,1,28,
9442939,PK40 CANSON TRACING PAPER A4 70G,Canson A4 描圖紙 70磅 - 每包40張,EA,1,53.8,
9442985,GERMANY THERMAL PAP ROLL 57X50X13MM,德國感熱紙卷 W57mm x Dia.50mm,EA,1,8.6,
9442996,THERMAL PAP ROLL 80X75X15MM,THH 感熱紙卷 W80mm x Dia.75mm,EA,1,10.7,
9443011,BX900 COMPUTER FORM 9.5' 2 PLY WH YLLW,彩色電腦紙 9.5吋 x 11吋 雙層 (白/黃) - 每盒900張,EA,1,298,
9443022,BX900 COMP FORM 9.5' 3 PLY WH PINK YLLW,彩色電腦紙 9.5吋 x 11吋 3層 (白/粉紅/黃) - 每盒900張,EA,1,468.2,
9443055,PRESTIGE SKETCH PAPER 12' 50 YARD WHITE,高雅設計草圖紙 35磅 12吋 x 50碼,EA,1,153.8,
9443066,PRESTIGE SKETCH PAPER 18' 50 YARD WHITE,高雅設計草圖紙 35磅 18吋 x 50碼,EA,1,160,
9445245,BAIJIA 100B BANKNOTE COUNTER,Baijia BJ-100B 點鈔機,EA,1,1515,
9445256,UMBERLLA STAND UM0002 30HOLES BLACK,雨傘架 30格,EA,1,643.5,
9445267,WJD866 COAT HANGER STAND,掛衣架座,EA,1,353.4,
9445347,BAIJIA BJ-92UV U SHAPE FLOURESCENT,Baijia BJ-92UV U型紫外光管,EA,1,56.3,
9445358,BAIJIA BJ-90UV UV FLOURESCENT,Baijia BJ-90UV UV紫外光管,EA,1,31.5,
9445393,HELIX KEYSAFES 30PCS,Helix 鎖匙箱 - 可存放30條鎖匙,EA,1,307.3,
9445427,GODEX GX-C47 L-SHAPE ACRYLIC STAND A5,Godex L型展示膠架 A5,EA,1,24,
9445462,SYSMAX TOP DESKORGANIZER DARK GREY,SYSMAX 仕嘜牌 桌上文具分類盤 深灰,EA,1,97.1,
9445531,HF STEEL 4 DRAWER FB-110A W450XD635,四斗鋼文件櫃(灰色) 高132.1 x 闊45.8 x 深63.5厘米,EA,1,2331,
9446911,HSM SECURIO B32 1.9X15MM SHREDDER,HSM SECURIO B32 碎粉碎紙機,EA,1,13493,
9447138,CASIO DC12M DESKTOP CALC,CASIO 卡西歐 DC-12M 桌面計算機 12位,EA,1,165,
9447275,SIMON 7511 PUDD SAFETY SHOES  23.5 BLK,日本Simon 7511 纖維頭安全鞋 23.5碼,EA,1,522,
9447286,SIMON 7511 PUDD SAFETY SHOES  24.5 BLK,日本Simon 7511 纖維頭安全鞋 24.5碼,EA,1,522,
9447297,SIMON 7511 PUDD SAFETY SHOES  25.5 BLK,日本Simon 7511 纖維頭安全鞋 25.5碼,EA,1,522,
9447309,SIMON 7511 PUDD SAFETY SHOES  26.5 BLK,日本Simon 7511 纖維頭安全鞋 26.5碼,EA,1,522,
9447311,SIMON 7511 PUDD SAFETY SHOES  27.5 BLK,日本Simon 7511 纖維頭安全鞋 27.5碼,EA,1,522,
9447344,OPTREX EYE WASH SOLUTION 110ML WITH CUP,愛滴氏 洗眼藥水 110毫升連杯,EA,1,75.5,
9447388,PK105 CLOROX DESINFECTING WIPES LEMON,Clorox 高樂氏 消毒濕紙巾(檸檬香味) - 105張裝,EA,1,59.9,
9447402,DETTOL ANTI BACT SURFACE CLEANSER 500ML,Dettol 滴露 萬用消毒噴劑 500毫升,EA,1,26.7,
9447424,PK80 DETTOL SURFACE WIPES,Dettol 滴露 消毒清潔濕紙巾 - 80張裝,EA,1,64.9,
9448507,BROTHER PTP300BT LABELING MACHINE,Brother PTP300BT 多功能電腦標籤機,EA,1,626.3,
9448518,PLASTIC NAME PLATE HOLDER FOR PARTITION,塑膠掛牆名牌,EA,1,62.4,
9448529,METAL NAME PLATE HOLDER FOR PARTITION,金屬掛牆名牌,EA,1,88.6,
9448531,NAME CARD PLATE ID-343 VERT PP CLEAR,密實封口人名牌 ID-343 105 x 155毫米,EA,1,4.1,
9448542,MOTEX PRICE LABELLER REFILL,Motex 標價機墨,EA,1,19.5,
9448553,NAME CARD PLATE ID-TC503 VERT PP CLEAR,人名牌套連扣 110 x 160毫米,EA,1,3.2,
9448564,REEL CLIP LQ-015S,伸縮吊扣 (混色),EA,1,14.2,
9448575,LANYARD LQ-10-100 BLK,名牌頸繩 黑色,EA,1,1.8,
9448586,LANYARD LQ-10-100 BLU,名牌頸繩 藍色,EA,1,1.8,
9448597,LANYARD LQ-10-100 GR,名牌頸繩 綠色,EA,1,1.8,
9448609,LANYARD LQ-10-100 GRY,名牌頸繩 灰色,EA,1,1.8,
9448611,BX200 AVERY L7660-100 MAILING LAB WH,Avery 艾利 L7660-100 鐳射列印標籤 直徑114.5亳米 每盒200個標籤,EA,1,230,
9448622,BX1600 UNISTAT 4427 M/PURP LABEL 105X35,Unistat U4427 多用途標籤 105 x 35毫米 每盒1600個標籤,EA,1,104.7,
9450345,CARTON BOX D/WALL L10XW10XH15',雙坑紙箱 15吋 x 10吋 x 10吋,EA,1,10.8,
9450356,CARTON BOX D/WALL L7.75XW8.75XH12.75',雙坑紙箱 12¾吋 x 8¾吋 x 7¾吋,EA,1,7.3,
